2.14286 0.122449 1
2.20408 0.122449 1
2.26531 0.122449 1
2.32653 0.122449 1
2.38776 0.122449 1
2.44898 0.122449 1
2.5102 0.122449 1
2.57143 0.122449 1
2.63265 0.122449 1
2.69388 0.122449 1
2.7551 0.122449 1
2.81633 0.122449 1
2.87755 0.122449 1
2.93878 0.122449 1
3 0.122449 1

0 0.183673 2
0.0612245 0.183673 2.33324
0.122449 0.183673 2.54564
0.183673 0.183673 2.5573
0.244898 0.183673 2.49332
0.306122 0.183673 2.42448
0.367347 0.183673 2.33266
0.428571 0.183673 2.15895
0.489796 0.183673 1.89846
0.55102 0.183673 1.62301
0.612245 0.183673 1.40004
0.673469 0.183673 1.24652
0.734694 0.183673 1.14926
0.795918 0.183673 1.09033
0.857143 0.183673 1.05632
0.918367 0.183673 1.03873
0.979592 0.183673 1.03448
1.04082 0.183673 0
1.10204 0.183673 0
1.16327 0.183673 0
1.22449 0.183673 0
1.28571 0.183673 0
1.34694 0.183673 0
1.40816 0.183673 0
1.46939 0.183673 0
1.53061 0.183673 0
1.59184 0.183673 0
1.65306 0.183673 0
1.71429 0.183673 0
1.77551 0.183673 0
1.83673 0.183673 0
1.89796 0.183673 0
1.95918 0.183673 0
2.02041 0.183673 1
2.08163 0.183673 1
2.14286 0.183673 1
2.20408 0.183673 1
2.26531 0.183673 1
2.32653 0.183673 1
2.38776 0.183673 1
2.44898 0.183673 1
2.5102 0.183673 1
2.57143 0.183673 1
2.63265 0.183673 1
2.69388 0.183673 1
2.7551 0.183673 1
2.81633 0.183673 1
2.87755 0.183673 1
2.93878 0.183673 1
3 0.183673 1

0 0.244898 2
0.0612245 0.244898 2.2068
0.122449 0.244898 2.36548
0.183673 0.244898 2.40588
0.244898 0.244898 2.39055
0.306122 0.244898 2.37459
0.367347 0.244898 2.33986
0.428571 0.244898 2.21933
0.489796 0.244898 1.98684
0.55102 0.244898 1.70635
0.612245 0.244898 1.46154
0.673469 0.244898 1.28645
0.734694 0.244898 1.17385
0.795918 0.244898 1.10541
0.857143 0.244898 1.06598
0.918367 0.244898 1.04577
0.979592 0.244898 1.04122
1.04082 0.244898 0
1.10204 0.244898 0
1.16327 0.244898 0
1.22449 0.244898 0
1.28571 0.244898 0
1.34694 0.244898 0
1.40816 0.244898 0
1.46939 0.244898 0
1.53061 0.244898 0
1.59184 0.244898 0
1.65306 0.244898 0
1.71429 0.244898 0
1.77551 0.244898 0
1.83673 0.244898 0
1.89796 0.244898 0
1.95918 0.244898 0
2.02041 0.244898 1
2.08163 0.244898 1
2.14286 0.244898 1
2.20408 0.244898 1
2.26531 0.244898 1
2.32653 0.244898 1
2.38776 0.244898 1
2.44898 0.244898 1
2.5102 0.244898 1
2.57143 0.244898 1
2.63265 0.244898 1
2.69388 0.244898 1
2.7551 0.244898 1
2.81633 0.244898 1
2.87755 0.244898 1
2.93878 0.244898 1
3 0.244898 1

0 0.306122 2
0.0612245 0.306122 2.1521
0.122449 0.306122 2.28797
0.183673 0.306122 2.3497
0.244898 0.306122 2.36463
0.306122 0.306122 2.3738
0.367347 0.306122 2.36328
0.428571 0.306122 2.26786
0.489796 0.306122 2.05081
0.55102 0.306122 1.7674
0.612245 0.306122 1.50787
0.673469 0.306122 1.31716
0.734694 0.306122 1.19301
0.795918 0.306122 1.11724
0.857143 0.306122 1.07357
0.918367 0.306122 1.05124
0.979592 0.306122 1.04626
1.04082 0.306122 0
1.10204 0.306122 0
1.16327 0.306122 0
1.22449 0.306122 0
1.28571 0.306122 0
1.34694 0.306122 0
1.40816 0.306122 0
1.46939 0.306122 0
1.53061 0.306122 0
1.59184 0.306122 0
1.65306 0.306122 0
1.71429 0.306122 0
1.77551 0.306122 0
1.83673 0.306122 0
1.89796 0.306122 0
1.95918 0.306122 0
2.02041 0.306122 1
2.08163 0.306122 1
2.14286 0.306122 1
2.20408 0.306122 1
2.26531 0.306122 1
2.32653 0.306122 1
2.38776 0.306122 1
2.44898 0.306122 1
2.5102 0.306122 1
2.57143 0.306122 1
2.63265 0.306122 1
2.69388 0.306122 1
2.7551 0.306122 1
2.81633 0.306122 1
2.87755 0.306122 1
2.93878 0.306122 1
3 0.306122 1

0 0.367347 2
0.0612245 0.367347 2.12516
0.122449 0.367347 2.24058
0.183673 0.367347 2.30397
0.244898 0.367347 2.33319
0.306122 0.367347 2.36012
0.367347 0.367347 2.36929
0.428571 0.367347 2.29423
0.489796 0.367347 2.0908
0.55102 0.367347 1.80803
0.612245 0.367347 1.53989
0.673469 0.367347 1.33892
0.734694 0.367347 1.20679
0.795918 0.367347 1.12583
0.857143 0.367347 1.07911
0.918367 0.367347 1.0552
0.979592 0.367347 1.04979
1.04082 0.367347 0
1.10204 0.367347 0
1.16327 0.367347 0
1.22449 0.367347 0
1.28571 0.367347 0
1.34694 0.367347 0
1.40816 0.367347 0
1.46939 0.367347 0
1.53061 0.367347 0
1.59184 0.367347 0
1.65306 0.367347 0
1.71429 0.367347 0
1.77551 0.367347 0
1.83673 0.367347 0
1.89796 0.367347 0
1.95918 0.367347 0
2.02041 0.367347 1
2.08163 0.367347 1
2.14286 0.367347 1
2.20408 0.367347 1
2.26531 0.367347 1
2.32653 0.367347 1
2.38776 0.367347 1
2.44898 0.367347 1
2.5102 0.367347 1
2.57143 0.367347 1
2.63265 0.367347 1
2.69388 0.367347 1
2.7551 0.367347 1
2.81633 0.367347 1
2.87755 0.367347 1
2.93878 0.367347 1
3 0.367347 1

0 0.428571 2
0.0612245 0.428571 2.11223
0.122449 0.428571 2.21623
0.183673 0.428571 2.27851
0.244898 0.428571 2.31445
0.306122 0.428571 2.35113
0.367347 0.428571 2.37157
0.428571 0.428571 2.30846
0.489796 0.428571 2.11367
0.55102 0.428571 1.83219
0.612245 0.428571 1.55953
